Date,PM10,PM2.5,AQI,City
08-09-2025,20.875,15.71666667,Bengaluru,47.54166667
09-09-2025,30.39583333,24.325,Bengaluru,64.625
10-09-2025,27.6375,22.8125,Bengaluru,82.875
11-09-2025,21.2125,14.9,Bengaluru,58.875
12-09-2025,30.4125,23.52083333,Bengaluru,64.29166667
13-09-2025,23.3625,18.7375,Bengaluru,74.91666667
14-09-2025,12.49166667,10.49583333,Bengaluru,52.33333333
15-09-2025,14.1375,11.19166667,Bengaluru,46.33333333
16-09-2025,13.12083333,11.12083333,Bengaluru,48.125
17-09-2025,9.016666667,8.470833333,Bengaluru,36.70833333
18-09-2025,8.7375,7.954166667,Bengaluru,35.375
19-09-2025,19.45833333,14.2625,Bengaluru,45.91666667
20-09-2025,18.40416667,11.3875,Bengaluru,51.25
21-09-2025,22.99583333,12.60833333,Bengaluru,50.29166667
22-09-2025,10.58333333,8.579166667,Bengaluru,43.95833333
23-09-2025,6.583333333,5.979166667,Bengaluru,29.33333333
24-09-2025,14.8375,10.33333333,Bengaluru,33.91666667
25-09-2025,7.570833333,6.520833333,Bengaluru,37.70833333
26-09-2025,9.8,7.295833333,Bengaluru,26.58333333
27-09-2025,4.825,4.008333333,Bengaluru,25.625
28-09-2025,4.625,3.7875,Bengaluru,22.04166667
29-09-2025,10.6375,6.708333333,Bengaluru,22.91666667
30-09-2025,16.875,10.43333333,Bengaluru,37.04166667
01-10-2025,12.22916667,9.233333333,Bengaluru,42.5
02-10-2025,10.91666667,8.508333333,Bengaluru,33
03-10-2025,11.9375,10.05,Bengaluru,40.08333333
04-10-2025,19.88333333,17.8625,Bengaluru,51.75
05-10-2025,17.67916667,14.17083333,Bengaluru,62.70833333
06-10-2025,34.14166667,25.8875,Bengaluru,54.66666667
07-10-2025,48.47916667,35.93333333,Bengaluru,101.2083333
08-10-2025,49.725,39.95416667,Bengaluru,105.75
09-10-2025,36.7,31.1625,Bengaluru,101.7083333
10-10-2025,18.90416667,18.4,Bengaluru,78.70833333
11-10-2025,26.1625,24.57916667,Bengaluru,64.70833333
12-10-2025,45.275,41.56666667,Bengaluru,99.625
13-10-2025,41.56666667,40.025,Bengaluru,118.375
14-10-2025,22.9125,22.42916667,Bengaluru,87.5
15-10-2025,11.2,10.91666667,Bengaluru,63.125
16-10-2025,8.05,7.775,Bengaluru,33.54166667
17-10-2025,6.979166667,6.9125,Bengaluru,30.20833333
18-10-2025,8.945833333,8.820833333,Bengaluru,29.70833333
19-10-2025,10.925,10.8375,Bengaluru,43.29166667
20-10-2025,9.958333333,9.829166667,Bengaluru,43.20833333
21-10-2025,8.145833333,7.8375,Bengaluru,36.58333333
22-10-2025,4.879166667,4.825,Bengaluru,27.79166667
23-10-2025,12.03333333,11.7,Bengaluru,27.83333333
24-10-2025,15.70416667,14.69583333,Bengaluru,58.04166667
25-10-2025,12.09166667,10.69166667,Bengaluru,48.29166667
26-10-2025,23.3375,20.80416667,Bengaluru,56.875
27-10-2025,13.99583333,12.67083333,Bengaluru,66.04166667
28-10-2025,7.645833333,7.379166667,Bengaluru,33.875
29-10-2025,8.420833333,7.975,Bengaluru,30.75
30-10-2025,15.275,13.64583333,Bengaluru,44.58333333
31-10-2025,24.225,19.20416667,Bengaluru,60.04166667
01-11-2025,28.55416667,25.375,Bengaluru,68.91666667
02-11-2025,31.5625,30.2875,Bengaluru,79.79166667
03-11-2025,43.17083333,41.61666667,Bengaluru,113.0833333
04-11-2025,23.15,22.3125,Bengaluru,94.04166667
05-11-2025,17.36666667,17.075,Bengaluru,60.33333333
06-11-2025,25.12916667,24.82083333,Bengaluru,72.54166667
07-11-2025,33.85,33.41666667,Bengaluru,82.04166667
08-11-2025,40.47083333,39.79166667,Bengaluru,109.5416667
09-11-2025,26.70833333,26.075,Bengaluru,87.375
10-11-2025,39.43333333,38.72916667,Bengaluru,102.2916667
11-11-2025,41.58333333,40.825,Bengaluru,111.0416667
12-11-2025,41.50833333,40.57916667,Bengaluru,113.7916667
13-11-2025,36.88333333,36.0875,Bengaluru,106.4166667
14-11-2025,38.79166667,37.93333333,Bengaluru,97.70833333
15-11-2025,40.89166667,39.06666667,Bengaluru,115.7083333
16-11-2025,47.79583333,44.93333333,Bengaluru,116.5416667
17-11-2025,39.65416667,38.45416667,Bengaluru,114.0416667
18-11-2025,25.14166667,24.675,Bengaluru,97.45833333
19-11-2025,17.97916667,17.19166667,Bengaluru,61.04166667
20-11-2025,31.75833333,31.175,Bengaluru,80.33333333
21-11-2025,12.5125,12.14166667,Bengaluru,74.375
22-11-2025,6.854166667,6.545833333,Bengaluru,32.29166667
23-11-2025,7.291666667,7.016666667,Bengaluru,30.875
24-11-2025,9.970833333,9.4875,Bengaluru,28.45833333
25-11-2025,33.44583333,32.12083333,Bengaluru,68.875
26-11-2025,40.4125,38.99583333,Bengaluru,102.9166667
27-11-2025,48.17916667,46.5625,Bengaluru,118.0416667
28-11-2025,51.67916667,50.50416667,Bengaluru,131.2916667
29-11-2025,37.63333333,36.575,Bengaluru,127.125
30-11-2025,11.27916667,11.15416667,Bengaluru,70.41666667
01-12-2025,12.525,12.45,Bengaluru,45.79166667
02-12-2025,13.98333333,13.90416667,Bengaluru,53.75
03-12-2025,7.35,7.320833333,Bengaluru,44.375
04-12-2025,7.65,7.570833333,Bengaluru,32.25
05-12-2025,22.97083333,22.58333333,Bengaluru,45.08333333
06-12-2025,46.975,46.18333333,Bengaluru,108.4583333
07-12-2025,40.7375,39.55833333,Bengaluru,119.125
08-12-2025,42.8875,42.32083333,Bengaluru,114.5833333
09-12-2025,34.77083333,33.85416667,Bengaluru,109
10-12-2025,35.225,33.79583333,Bengaluru,91.20833333
11-12-2025,46.83333333,44.9875,Bengaluru,112.2916667
12-12-2025,47.93333333,46.6125,Bengaluru,124.75
13-12-2025,39.34166667,37.37916667,Bengaluru,123.8333333
14-12-2025,31.80416667,30.17083333,Bengaluru,89.58333333
15-12-2025,37.4875,34.9375,Bengaluru,97.375
16-12-2025,28.44583333,26.77083333,Bengaluru,91.79166667
17-12-2025,14.25833333,13.3625,Bengaluru,62.70833333
18-12-2025,37.35833333,35.25,Bengaluru,72.04166667
19-12-2025,56.50416667,54.31666667,Bengaluru,127.2083333
20-12-2025,64.6375,62.46666667,Bengaluru,152.2083333
21-12-2025,58.17916667,55.65833333,Bengaluru,151.0416667
22-12-2025,43.85,40.64583333,Bengaluru,139.3333333
23-12-2025,41.21666667,39.475,Bengaluru,104.8333333
24-12-2025,48.6,46.9375,Bengaluru,117.25
25-12-2025,39.8375,38.16666667,Bengaluru,128.1666667
26-12-2025,29.0875,28.15416667,Bengaluru,86.79166667
27-12-2025,41.3375,39.82083333,Bengaluru,102.9166667
28-12-2025,36.84166667,35.48333333,Bengaluru,101.25
29-12-2025,43.7,42.28333333,Bengaluru,107.2083333
30-12-2025,48.11666667,46.82916667,Bengaluru,126.6666667
31-12-2025,52.26666667,51.025,Bengaluru,130.1666667
01-01-2026,54.46666667,53.30833333,Bengaluru,138.3333333
02-01-2026,54.31666667,53.01666667,Bengaluru,147.1666667
03-01-2026,50.5625,49.6375,Bengaluru,141.1666667
04-01-2026,42.91666667,41.52083333,Bengaluru,124.0833333
05-01-2026,40.14166667,38.52083333,Bengaluru,110.125
06-01-2026,56.47916667,54.9875,Bengaluru,128.75
07-01-2026,37.81666667,36.20833333,Bengaluru,130.875
08-01-2026,31.69583333,30.04166667,Bengaluru,95.04166667
09-01-2026,28.65833333,27.20416667,Bengaluru,83.08333333
10-01-2026,35.7125,34.32083333,Bengaluru,87.5
11-01-2026,17.8375,17.5375,Bengaluru,86.41666667
12-01-2026,15.70833333,15.29583333,Bengaluru,52.16666667
13-01-2026,22.27083333,21.44583333,Bengaluru,65.08333333
14-01-2026,26.25,25.63333333,Bengaluru,80.33333333
15-01-2026,25.83333333,25.4,Bengaluru,74.04166667
16-01-2026,50.12083333,48.91666667,Bengaluru,104.2083333
17-01-2026,49.26666667,46.72083333,Bengaluru,139.75
18-01-2026,33.25833333,32.4625,Bengaluru,108.6666667
19-01-2026,38.76666667,38.075,Bengaluru,104.25
20-01-2026,31.87083333,31.10416667,Bengaluru,101.9166667
21-01-2026,29.62083333,28.89166667,Bengaluru,87.125
22-01-2026,22.05,20.75416667,Bengaluru,75.875
23-01-2026,29.95833333,28.84583333,Bengaluru,79
24-01-2026,29.49583333,28.94166667,Bengaluru,89.33333333
25-01-2026,19.64583333,18.9125,Bengaluru,73.70833333
26-01-2026,17.54166667,16.92083333,Bengaluru,60.33333333
27-01-2026,28.61666667,27.2625,Bengaluru,67.20833333
28-01-2026,45.6375,43.05833333,Bengaluru,106
29-01-2026,49.5125,47.2875,Bengaluru,121.375
30-01-2026,45.7625,43.01666667,Bengaluru,132.5416667
31-01-2026,24.37916667,22.29583333,Bengaluru,93.58333333
01-02-2026,30.89166667,29.43333333,Bengaluru,70
02-02-2026,48.6,46.77916667,Bengaluru,114.75
03-02-2026,52.36666667,50.68333333,Bengaluru,142.0833333
04-02-2026,15.67083333,14.8875,Bengaluru,87.66666667
05-02-2026,14.3375,13.65416667,Bengaluru,56.20833333
06-02-2026,18.05,17.35833333,Bengaluru,53.95833333
07-02-2026,23.56666667,22.9125,Bengaluru,67.83333333
08-02-2026,45.3375,44.55416667,Bengaluru,102.8333333
09-02-2026,50.29166667,49.40833333,Bengaluru,134.9166667
10-02-2026,42.55416667,41.37083333,Bengaluru,127.0416667
11-02-2026,35.58333333,33.54583333,Bengaluru,105.9583333
12-02-2026,22.68333333,20.74583333,Bengaluru,80.79166667
13-02-2026,15.53333333,14.84166667,Bengaluru,61.375
14-02-2026,18.49166667,18.09166667,Bengaluru,60
15-02-2026,38.1875,37.225,Bengaluru,91.45833333
16-02-2026,46.5875,45.42083333,Bengaluru,118.3333333
17-02-2026,38.275,37.44166667,Bengaluru,123.6666667
18-02-2026,22.19166667,21.37083333,Bengaluru,86.83333333
19-02-2026,22.19166667,21.37083333,Bengaluru,104.338196
20-02-2026,22.19166667,21.37083333,Bengaluru,124.58995
21-02-2026,22.19166667,21.37083333,Bengaluru,91.94856
22-02-2026,22.19166667,21.37083333,Bengaluru,100.02853
23-02-2026,22.19166667,21.37083333,Bengaluru,121.48604
24-02-2026,22.19166667,21.37083333,Bengaluru,100.45767
25-02-2026,22.19166667,21.37083333,Bengaluru,100.58416
26-02-2026,22.19166667,21.37083333,Bengaluru,120.09745
27-02-2026,22.19166667,21.37083333,Bengaluru,108.686226
28-02-2026,22.19166667,21.37083333,Bengaluru,102.03396
01-03-2026,22.19166667,21.37083333,Bengaluru,116.683235
